,id,season,stage,date,match_api_id,home_team_goal,away_team_goal,home_team,away_team,league
15672,15673,2015/2016,4,2015-08-30,1983304,4,0,Ajax,ADO Den Haag,Netherlands Eredivisie
15673,15674,2015/2016,4,2015-08-30,1983305,0,1,AZ,Roda JC Kerkrade,Netherlands Eredivisie
15674,15675,2015/2016,4,2015-08-30,1983306,4,1,Vitesse,SC Cambuur,Netherlands Eredivisie
15675,15676,2015/2016,4,2015-08-30,1983307,3,1,PSV,Feyenoord,Netherlands Eredivisie
15676,15677,2015/2016,5,2015-09-12,1983308,1,3,De Graafschap,AZ,Netherlands Eredivisie
15677,15678,2015/2016,5,2015-09-12,1983309,0,0,Roda JC Kerkrade,N.E.C.,Netherlands Eredivisie
15678,15679,2015/2016,5,2015-09-12,1983310,2,2,FC Twente,Ajax,Netherlands Eredivisie
15679,15680,2015/2016,5,2015-09-12,1983311,0,6,SC Cambuur,PSV,Netherlands Eredivisie
15680,15681,2015/2016,5,2015-09-12,1983312,3,0,PEC Zwolle,Excelsior,Netherlands Eredivisie
15681,15682,2015/2016,5,2015-09-13,1983313,3,1,FC Groningen,SC Heerenveen,Netherlands Eredivisie
15682,15683,2015/2016,5,2015-09-13,1983314,1,0,Feyenoord,Willem II,Netherlands Eredivisie
15683,15684,2015/2016,5,2015-09-13,1983315,0,1,ADO Den Haag,Heracles Almelo,Netherlands Eredivisie
15684,15685,2015/2016,5,2015-09-13,1983316,2,1,FC Utrecht,Vitesse,Netherlands Eredivisie
15685,15686,2015/2016,6,2015-09-18,1983317,2,0,N.E.C.,SC Heerenveen,Netherlands Eredivisie
15686,15687,2015/2016,6,2015-09-19,1983318,0,0,SC Cambuur,FC Twente,Netherlands Eredivisie
15687,15688,2015/2016,6,2015-09-19,1983319,2,1,PEC Zwolle,ADO Den Haag,Netherlands Eredivisie
15688,15689,2015/2016,6,2015-09-19,1983320,2,1,Heracles Almelo,PSV,Netherlands Eredivisie
15689,15690,2015/2016,6,2015-09-19,1983321,3,1,Willem II,FC Utrecht,Netherlands Eredivisie
15690,15691,2015/2016,6,2015-09-20,1983322,1,1,Roda JC Kerkrade,Feyenoord,Netherlands Eredivisie
15691,15692,2015/2016,6,2015-09-20,1983323,0,2,Excelsior,Ajax,Netherlands Eredivisie
15692,15693,2015/2016,6,2015-09-20,1983324,3,0,Vitesse,De Graafschap,Netherlands Eredivisie
15693,15694,2015/2016,6,2015-09-20,1983325,2,0,FC Groningen,AZ,Netherlands Eredivisie
15694,15695,2015/2016,7,2015-09-26,1983326,0,0,SC Heerenveen,Vitesse,Netherlands Eredivisie
15695,15696,2015/2016,7,2015-09-26,1983327,3,3,FC Utrecht,SC Cambuur,Netherlands Eredivisie
15696,15697,2015/2016,7,2015-09-26,1983328,2,0,Ajax,FC Groningen,Netherlands Eredivisie
15697,15698,2015/2016,7,2015-09-26,1983329,3,1,AZ,Heracles Almelo,Netherlands Eredivisie
15698,15699,2015/2016,7,2015-09-26,1983330,2,1,PSV,N.E.C.,Netherlands Eredivisie
15699,15700,2015/2016,7,2015-09-27,1983331,2,2,De Graafschap,Willem II,Netherlands Eredivisie
15700,15701,2015/2016,7,2015-09-27,1983332,2,0,Feyenoord,PEC Zwolle,Netherlands Eredivisie
15701,15702,2015/2016,7,2015-09-27,1983333,3,3,ADO Den Haag,Excelsior,Netherlands Eredivisie
15702,15703,2015/2016,7,2015-09-27,1983334,2,1,FC Twente,Roda JC Kerkrade,Netherlands Eredivisie
15703,15704,2015/2016,8,2015-10-02,1983335,2,0,Heracles Almelo,SC Heerenveen,Netherlands Eredivisie
15704,15705,2015/2016,8,2015-10-03,1983336,4,1,N.E.C.,ADO Den Haag,Netherlands Eredivisie
15705,15706,2015/2016,8,2015-10-03,1983337,1,1,Roda JC Kerkrade,SC Cambuur,Netherlands Eredivisie
15706,15707,2015/2016,8,2015-10-03,1983338,0,1,Willem II,PEC Zwolle,Netherlands Eredivisie
15707,15708,2015/2016,8,2015-10-03,1983339,1,0,Excelsior,FC Utrecht,Netherlands Eredivisie
15708,15709,2015/2016,8,2015-10-04,1983340,1,2,De Graafschap,Feyenoord,Netherlands Eredivisie
15709,15710,2015/2016,8,2015-10-04,1983341,1,2,Ajax,PSV,Netherlands Eredivisie
15710,15711,2015/2016,8,2015-10-04,1983342,5,0,Vitesse,FC Groningen,Netherlands Eredivisie
15711,15712,2015/2016,8,2015-10-04,1983343,3,1,AZ,FC Twente,Netherlands Eredivisie
15712,15713,2015/2016,9,2015-10-17,1983344,1,1,SC Cambuur,AZ,Netherlands Eredivisie
15713,15714,2015/2016,9,2015-10-17,1983345,2,1,FC Groningen,Willem II,Netherlands Eredivisie
15714,15715,2015/2016,9,2015-10-17,1983346,0,2,Heracles Almelo,Ajax,Netherlands Eredivisie
15715,15716,2015/2016,9,2015-10-17,1983347,1,1,FC Utrecht,Roda JC Kerkrade,Netherlands Eredivisie
15716,15717,2015/2016,9,2015-10-17,1983348,1,1,PSV,Excelsior,Netherlands Eredivisie
15717,15718,2015/2016,9,2015-10-18,1983349,1,0,FC Twente,N.E.C.,Netherlands Eredivisie
15718,15719,2015/2016,9,2015-10-18,1983350,2,5,SC Heerenveen,Feyenoord,Netherlands Eredivisie
15719,15720,2015/2016,9,2015-10-18,1983351,1,1,ADO Den Haag,De Graafschap,Netherlands Eredivisie
15720,15721,2015/2016,9,2015-10-18,1983352,1,5,PEC Zwolle,Vitesse,Netherlands Eredivisie
15721,15722,2008/2009,1,2008-08-09,506541,1,0,Wisła Kraków,Polonia Bytom,Poland Ekstraklasa
15722,15723,2008/2009,1,2008-08-10,506542,0,0,Polonia Bytom,Ruch Chorzów,Poland Ekstraklasa
15723,15724,2008/2009,1,2008-08-08,506543,2,2,Legia Warszawa,P. Warszawa,Poland Ekstraklasa
15724,15725,2008/2009,1,2008-08-09,506544,1,1,Śląsk Wrocław,Lechia Gdańsk,Poland Ekstraklasa
15725,15726,2008/2009,1,2008-08-09,506545,0,0,Widzew Łódź,Odra Wodzisław,Poland Ekstraklasa
15726,15727,2008/2009,1,2008-08-08,506546,2,3,Lech Poznań,GKS Bełchatów,Poland Ekstraklasa
15727,15728,2008/2009,1,2008-08-10,506547,1,1,Arka Gdynia,Jagiellonia Białystok,Poland Ekstraklasa
15728,15729,2008/2009,1,2008-08-09,506548,2,0,Piast Gliwice,Cracovia,Poland Ekstraklasa
15729,15730,2008/2009,10,2008-10-25,506613,2,0,Polonia Bytom,Widzew Łódź,Poland Ekstraklasa
15730,15731,2008/2009,10,2008-10-26,506614,2,1,Legia Warszawa,Wisła Kraków,Poland Ekstraklasa
15731,15732,2008/2009,10,2008-10-25,506615,1,1,Lech Poznań,Śląsk Wrocław,Poland Ekstraklasa
15732,15733,2008/2009,10,2008-10-24,506616,1,2,GKS Bełchatów,P. Warszawa,Poland Ekstraklasa
15733,15734,2008/2009,10,2008-10-24,506617,2,0,Jagiellonia Białystok,Lechia Gdańsk,Poland Ekstraklasa
15734,15735,2008/2009,10,2008-10-25,506618,0,0,Cracovia,Odra Wodzisław,Poland Ekstraklasa
15735,15736,2008/2009,10,2008-10-25,506619,1,3,Arka Gdynia,Polonia Bytom,Poland Ekstraklasa
15736,15737,2008/2009,10,2008-10-24,506620,0,0,Piast Gliwice,Ruch Chorzów,Poland Ekstraklasa
15737,15738,2008/2009,11,2008-11-02,506525,2,3,Polonia Bytom,GKS Bełchatów,Poland Ekstraklasa
15738,15739,2008/2009,11,2008-10-31,506526,0,0,Widzew Łódź,Śląsk Wrocław,Poland Ekstraklasa
15739,15740,2008/2009,11,2008-11-02,506527,2,0,Jagiellonia Białystok,Cracovia,Poland Ekstraklasa
15740,15741,2008/2009,11,2008-10-31,506528,0,1,Arka Gdynia,P. Warszawa,Poland Ekstraklasa
15741,15742,2008/2009,11,2008-10-31,506529,1,0,Piast Gliwice,Polonia Bytom,Poland Ekstraklasa
15742,15743,2008/2009,11,2008-11-02,506530,2,0,Wisła Kraków,Ruch Chorzów,Poland Ekstraklasa
15743,15744,2008/2009,11,2008-11-02,506531,3,0,Legia Warszawa,Lechia Gdańsk,Poland Ekstraklasa
15744,15745,2008/2009,11,2008-10-31,506532,3,1,Lech Poznań,Odra Wodzisław,Poland Ekstraklasa
15745,15746,2008/2009,12,2008-11-08,506621,0,0,Ruch Chorzów,Arka Gdynia,Poland Ekstraklasa
15746,15747,2008/2009,12,2008-11-08,506622,0,0,Wisła Kraków,Widzew Łódź,Poland Ekstraklasa
15747,15748,2008/2009,12,2008-11-08,506623,0,0,P. Warszawa,Jagiellonia Białystok,Poland Ekstraklasa
15748,15749,2008/2009,12,2008-11-08,506624,0,1,Śląsk Wrocław,Piast Gliwice,Poland Ekstraklasa
15749,15750,2008/2009,12,2008-11-09,506625,0,0,Odra Wodzisław,Polonia Bytom,Poland Ekstraklasa
15750,15751,2008/2009,12,2008-11-07,506626,3,0,GKS Bełchatów,Cracovia,Poland Ekstraklasa
15751,15752,2008/2009,12,2008-11-09,506627,0,3,Lechia Gdańsk,Lech Poznań,Poland Ekstraklasa
15752,15753,2008/2009,12,2008-11-07,506628,1,0,Polonia Bytom,Legia Warszawa,Poland Ekstraklasa
15753,15754,2008/2009,13,2008-11-11,506533,1,2,Ruch Chorzów,Śląsk Wrocław,Poland Ekstraklasa
15754,15755,2008/2009,13,2008-11-11,506534,1,0,P. Warszawa,Piast Gliwice,Poland Ekstraklasa
15755,15756,2008/2009,13,2008-11-12,506535,0,2,Odra Wodzisław,Wisła Kraków,Poland Ekstraklasa
15756,15757,2008/2009,13,2008-11-11,506536,1,0,GKS Bełchatów,Legia Warszawa,Poland Ekstraklasa
15757,15758,2008/2009,13,2008-11-12,506537,1,0,Jagiellonia Białystok,Polonia Bytom,Poland Ekstraklasa
15758,15759,2008/2009,13,2008-11-11,506538,0,0,Cracovia,Arka Gdynia,Poland Ekstraklasa
15759,15760,2008/2009,13,2008-11-12,506539,2,1,Lechia Gdańsk,Widzew Łódź,Poland Ekstraklasa
15760,15761,2008/2009,13,2008-11-12,506540,1,1,Polonia Bytom,Lech Poznań,Poland Ekstraklasa
15761,15762,2008/2009,14,2008-11-15,506629,3,0,Wisła Kraków,Lechia Gdańsk,Poland Ekstraklasa
15762,15763,2008/2009,14,2008-11-16,506630,0,2,Polonia Bytom,Cracovia,Poland Ekstraklasa
15763,15764,2008/2009,14,2008-11-14,506631,4,0,Legia Warszawa,Śląsk Wrocław,Poland Ekstraklasa
15764,15765,2008/2009,14,2008-11-15,506632,0,1,Widzew Łódź,Ruch Chorzów,Poland Ekstraklasa
15765,15766,2008/2009,14,2008-11-16,506633,2,0,Lech Poznań,P. Warszawa,Poland Ekstraklasa
15766,15767,2008/2009,14,2008-11-15,506634,2,2,Jagiellonia Białystok,Polonia Bytom,Poland Ekstraklasa
15767,15768,2008/2009,14,2008-11-14,506635,2,0,Arka Gdynia,GKS Bełchatów,Poland Ekstraklasa
15768,15769,2008/2009,14,2008-11-15,506636,0,1,Piast Gliwice,Odra Wodzisław,Poland Ekstraklasa
15769,15770,2008/2009,15,2008-11-21,506637,0,1,Ruch Chorzów,Legia Warszawa,Poland Ekstraklasa
15770,15771,2008/2009,15,2008-11-22,506638,2,0,P. Warszawa,Polonia Bytom,Poland Ekstraklasa
15771,15772,2008/2009,15,2008-11-23,506639,2,1,Śląsk Wrocław,Wisła Kraków,Poland Ekstraklasa
15772,15773,2008/2009,15,2008-11-22,506640,0,0,Odra Wodzisław,Arka Gdynia,Poland Ekstraklasa
15773,15774,2008/2009,15,2008-11-22,506641,2,0,GKS Bełchatów,Jagiellonia Białystok,Poland Ekstraklasa
15774,15775,2008/2009,15,2008-11-22,506642,0,1,Cracovia,Lech Poznań,Poland Ekstraklasa
15775,15776,2008/2009,15,2008-11-23,506643,0,0,Lechia Gdańsk,Piast Gliwice,Poland Ekstraklasa
15776,15777,2008/2009,15,2008-11-21,506644,2,3,Polonia Bytom,Widzew Łódź,Poland Ekstraklasa
15777,15778,2008/2009,16,2008-11-29,506645,1,0,Ruch Chorzów,Wisła Kraków,Poland Ekstraklasa
15778,15779,2008/2009,16,2008-11-30,506646,0,0,P. Warszawa,Arka Gdynia,Poland Ekstraklasa
15779,15780,2008/2009,16,2008-11-28,506647,2,3,Lechia Gdańsk,Legia Warszawa,Poland Ekstraklasa
15780,15781,2008/2009,16,2008-11-29,506648,2,0,Cracovia,Jagiellonia Białystok,Poland Ekstraklasa
15781,15782,2008/2009,16,2008-11-29,506649,3,0,Śląsk Wrocław,Widzew Łódź,Poland Ekstraklasa
15782,15783,2008/2009,16,2008-11-29,506650,1,0,Polonia Bytom,Piast Gliwice,Poland Ekstraklasa
15783,15784,2008/2009,16,2008-11-30,506651,0,1,Odra Wodzisław,Lech Poznań,Poland Ekstraklasa
15784,15785,2008/2009,16,2008-11-28,506652,1,0,GKS Bełchatów,Polonia Bytom,Poland Ekstraklasa
15785,15786,2008/2009,17,2008-12-05,506653,2,1,Widzew Łódź,Lechia Gdańsk,Poland Ekstraklasa
15786,15787,2008/2009,17,2008-12-05,506654,3,1,Wisła Kraków,Odra Wodzisław,Poland Ekstraklasa
15787,15788,2008/2009,17,2008-12-06,506655,3,1,Śląsk Wrocław,Ruch Chorzów,Poland Ekstraklasa
15788,15789,2008/2009,17,2008-12-07,506656,3,0,Lech Poznań,Polonia Bytom,Poland Ekstraklasa
15789,15790,2008/2009,17,2008-12-06,506657,3,0,Legia Warszawa,GKS Bełchatów,Poland Ekstraklasa
15790,15791,2008/2009,17,2008-12-06,506658,1,0,Polonia Bytom,Jagiellonia Białystok,Poland Ekstraklasa
15791,15792,2008/2009,17,2008-12-06,506659,0,2,Piast Gliwice,P. Warszawa,Poland Ekstraklasa
15792,15793,2008/2009,17,2008-12-07,506660,2,1,Arka Gdynia,Cracovia,Poland Ekstraklasa
15793,15794,2008/2009,18,2009-02-28,506661,3,0,Jagiellonia Białystok,Arka Gdynia,Poland Ekstraklasa
15794,15795,2008/2009,18,2009-02-27,506662,1,1,Polonia Bytom,Wisła Kraków,Poland Ekstraklasa
15795,15796,2008/2009,18,2009-02-28,506663,1,1,Lechia Gdańsk,Śląsk Wrocław,Poland Ekstraklasa
15796,15797,2008/2009,18,2009-03-01,506664,2,3,GKS Bełchatów,Lech Poznań,Poland Ekstraklasa
15797,15798,2008/2009,18,2009-03-01,506665,0,1,Odra Wodzisław,Widzew Łódź,Poland Ekstraklasa
15798,15799,2008/2009,18,2009-02-28,506666,0,1,Ruch Chorzów,Polonia Bytom,Poland Ekstraklasa
15799,15800,2008/2009,18,2009-02-27,506667,0,0,P. Warszawa,Legia Warszawa,Poland Ekstraklasa
15800,15801,2008/2009,18,2009-02-28,506668,1,0,Cracovia,Piast Gliwice,Poland Ekstraklasa
15801,15802,2008/2009,19,2009-03-07,506669,1,0,Piast Gliwice,GKS Bełchatów,Poland Ekstraklasa
15802,15803,2008/2009,19,2009-03-07,506670,2,0,Lechia Gdańsk,Ruch Chorzów,Poland Ekstraklasa
15803,15804,2008/2009,19,2009-03-08,506671,1,0,Lech Poznań,Jagiellonia Białystok,Poland Ekstraklasa
15804,15805,2008/2009,19,2009-03-08,506672,4,0,Legia Warszawa,Odra Wodzisław,Poland Ekstraklasa
15805,15806,2008/2009,19,2009-03-06,506673,4,3,Widzew Łódź,Cracovia,Poland Ekstraklasa
15806,15807,2008/2009,19,2009-03-07,506674,2,1,Wisła Kraków,P. Warszawa,Poland Ekstraklasa
15807,15808,2008/2009,19,2009-03-07,506675,3,0,Śląsk Wrocław,Polonia Bytom,Poland Ekstraklasa
15808,15809,2008/2009,19,2009-03-06,506676,2,2,Polonia Bytom,Arka Gdynia,Poland Ekstraklasa
15809,15810,2008/2009,2,2008-08-16,506549,2,1,Ruch Chorzów,Lechia Gdańsk,Poland Ekstraklasa
15810,15811,2008/2009,2,2008-08-16,506550,0,2,P. Warszawa,Wisła Kraków,Poland Ekstraklasa
15811,15812,2008/2009,2,2008-08-17,506551,2,0,Odra Wodzisław,Legia Warszawa,Poland Ekstraklasa
15812,15813,2008/2009,2,2008-08-16,506552,0,0,GKS Bełchatów,Piast Gliwice,Poland Ekstraklasa
15813,15814,2008/2009,2,2008-08-17,506553,0,3,Jagiellonia Białystok,Lech Poznań,Poland Ekstraklasa
15814,15815,2008/2009,2,2008-08-15,506554,2,0,Cracovia,Widzew Łódź,Poland Ekstraklasa
15815,15816,2008/2009,2,2008-08-15,506555,1,0,Arka Gdynia,Polonia Bytom,Poland Ekstraklasa
15816,15817,2008/2009,2,2008-08-16,506556,1,1,Polonia Bytom,Śląsk Wrocław,Poland Ekstraklasa
15817,15818,2008/2009,20,2009-03-14,506677,0,0,GKS Bełchatów,Wisła Kraków,Poland Ekstraklasa
15818,15819,2008/2009,20,2009-03-14,506678,0,3,Polonia Bytom,Ruch Chorzów,Poland Ekstraklasa
15819,15820,2008/2009,20,2009-03-15,506679,0,1,Arka Gdynia,Piast Gliwice,Poland Ekstraklasa
15820,15821,2008/2009,20,2009-03-14,506680,0,0,Odra Wodzisław,Śląsk Wrocław,Poland Ekstraklasa
15821,15822,2008/2009,20,2009-03-13,506681,2,1,Jagiellonia Białystok,Legia Warszawa,Poland Ekstraklasa
15822,15823,2008/2009,20,2009-03-14,506682,3,1,Cracovia,Lechia Gdańsk,Poland Ekstraklasa
15823,15824,2008/2009,20,2009-03-13,506683,1,3,P. Warszawa,Widzew Łódź,Poland Ekstraklasa
15824,15825,2008/2009,20,2009-03-15,506684,1,1,Polonia Bytom,Lech Poznań,Poland Ekstraklasa
15825,15826,2008/2009,21,2009-03-21,506685,0,1,Śląsk Wrocław,P. Warszawa,Poland Ekstraklasa
15826,15827,2008/2009,21,2009-03-20,506686,1,1,Piast Gliwice,Jagiellonia Białystok,Poland Ekstraklasa
15827,15828,2008/2009,21,2009-03-22,506687,4,1,Wisła Kraków,Cracovia,Poland Ekstraklasa
15828,15829,2008/2009,21,2009-03-21,506688,0,1,Ruch Chorzów,Odra Wodzisław,Poland Ekstraklasa
15829,15830,2008/2009,21,2009-03-21,506689,0,0,Lech Poznań,Arka Gdynia,Poland Ekstraklasa
15830,15831,2008/2009,21,2009-03-20,506690,0,0,Legia Warszawa,Polonia Bytom,Poland Ekstraklasa
15831,15832,2008/2009,21,2009-03-21,506691,0,2,Widzew Łódź,GKS Bełchatów,Poland Ekstraklasa
15832,15833,2008/2009,21,2009-03-22,506692,0,1,Lechia Gdańsk,Polonia Bytom,Poland Ekstraklasa
15833,15834,2008/2009,22,2009-04-03,506578,1,0,Piast Gliwice,Polonia Bytom,Poland Ekstraklasa
15834,15835,2008/2009,22,2009-04-04,506693,1,0,P. Warszawa,Polonia Bytom,Poland Ekstraklasa
15835,15836,2008/2009,22,2009-04-04,506694,0,0,Cracovia,Ruch Chorzów,Poland Ekstraklasa
15836,15837,2008/2009,22,2009-04-03,506695,2,1,GKS Bełchatów,Śląsk Wrocław,Poland Ekstraklasa
15837,15838,2008/2009,22,2009-04-05,506697,4,0,Jagiellonia Białystok,Widzew Łódź,Poland Ekstraklasa
15838,15839,2008/2009,22,2009-04-05,506698,1,1,Lech Poznań,Wisła Kraków,Poland Ekstraklasa
15839,15840,2008/2009,22,2009-04-04,506699,1,0,Odra Wodzisław,Lechia Gdańsk,Poland Ekstraklasa
15840,15841,2008/2009,22,2009-04-04,506700,0,1,Arka Gdynia,Legia Warszawa,Poland Ekstraklasa
15841,15842,2008/2009,23,2009-04-11,506701,1,2,Piast Gliwice,Lech Poznań,Poland Ekstraklasa
15842,15843,2008/2009,23,2009-04-09,506702,1,1,Śląsk Wrocław,Polonia Bytom,Poland Ekstraklasa
15843,15844,2008/2009,23,2009-04-09,506703,1,1,Polonia Bytom,Odra Wodzisław,Poland Ekstraklasa
15844,15845,2008/2009,23,2009-04-11,506704,1,3,Ruch Chorzów,P. Warszawa,Poland Ekstraklasa
15845,15846,2008/2009,23,2009-04-11,506705,1,0,Wisła Kraków,Jagiellonia Białystok,Poland Ekstraklasa
15846,15847,2008/2009,23,2009-04-11,506706,4,0,Legia Warszawa,Cracovia,Poland Ekstraklasa
15847,15848,2008/2009,23,2009-04-09,506707,3,0,Widzew Łódź,Arka Gdynia,Poland Ekstraklasa
15848,15849,2008/2009,23,2009-04-11,506708,1,2,Lechia Gdańsk,GKS Bełchatów,Poland Ekstraklasa
15849,15850,2008/2009,24,2009-04-18,506709,2,0,Polonia Bytom,Polonia Bytom,Poland Ekstraklasa
15850,15851,2008/2009,24,2009-04-19,506710,1,0,Jagiellonia Białystok,Ruch Chorzów,Poland Ekstraklasa
15851,15852,2008/2009,24,2009-04-18,506711,3,0,GKS Bełchatów,Odra Wodzisław,Poland Ekstraklasa
15852,15853,2008/2009,24,2009-04-18,506712,1,1,Lech Poznań,Widzew Łódź,Poland Ekstraklasa
15853,15854,2008/2009,24,2009-04-17,506713,0,1,Piast Gliwice,Legia Warszawa,Poland Ekstraklasa
15854,15855,2008/2009,24,2009-04-19,506714,0,1,Arka Gdynia,Wisła Kraków,Poland Ekstraklasa
15855,15856,2008/2009,24,2009-04-18,506715,1,1,P. Warszawa,Lechia Gdańsk,Poland Ekstraklasa
15856,15857,2008/2009,24,2009-04-17,506716,1,1,Cracovia,Śląsk Wrocław,Poland Ekstraklasa
15857,15858,2008/2009,25,2009-04-25,506717,0,1,Ruch Chorzów,GKS Bełchatów,Poland Ekstraklasa
15858,15859,2008/2009,25,2009-04-25,506718,1,1,Odra Wodzisław,P. Warszawa,Poland Ekstraklasa
15859,15860,2008/2009,25,2009-04-25,506719,2,1,Lechia Gdańsk,Arka Gdynia,Poland Ekstraklasa
15860,15861,2008/2009,25,2009-04-24,506720,1,0,Polonia Bytom,Cracovia,Poland Ekstraklasa
15861,15862,2008/2009,25,2009-04-26,506721,1,1,Legia Warszawa,Lech Poznań,Poland Ekstraklasa
15862,15863,2008/2009,25,2009-04-26,506722,0,1,Widzew Łódź,Piast Gliwice,Poland Ekstraklasa
15863,15864,2008/2009,25,2009-04-25,506723,2,0,Śląsk Wrocław,Jagiellonia Białystok,Poland Ekstraklasa
15864,15865,2008/2009,25,2009-04-24,506724,3,1,Wisła Kraków,Polonia Bytom,Poland Ekstraklasa
15865,15866,2008/2009,26,2009-05-01,506725,3,1,GKS Bełchatów,Polonia Bytom,Poland Ekstraklasa
15866,15867,2008/2009,26,2009-05-02,506726,3,3,Arka Gdynia,Śląsk Wrocław,Poland Ekstraklasa
15867,15868,2008/2009,26,2009-05-02,506727,2,0,Polonia Bytom,Lechia Gdańsk,Poland Ekstraklasa
15868,15869,2008/2009,26,2009-05-02,506728,1,2,Jagiellonia Białystok,Odra Wodzisław,Poland Ekstraklasa
15869,15870,2008/2009,26,2009-05-03,506729,1,1,Lech Poznań,Ruch Chorzów,Poland Ekstraklasa
15870,15871,2008/2009,26,2009-05-02,506730,1,0,Legia Warszawa,Widzew Łódź,Poland Ekstraklasa
15871,15872,2008/2009,26,2009-05-03,506731,1,0,Cracovia,P. Warszawa,Poland Ekstraklasa
15872,15873,2008/2009,26,2009-05-01,506732,1,1,Piast Gliwice,Wisła Kraków,Poland Ekstraklasa
15873,15874,2008/2009,27,2009-05-08,506733,2,1,Polonia Bytom,Arka Gdynia,Poland Ekstraklasa
15874,15875,2008/2009,27,2009-05-09,506734,0,2,Śląsk Wrocław,Lech Poznań,Poland Ekstraklasa
15875,15876,2008/2009,27,2009-05-08,506735,3,1,Lechia Gdańsk,Jagiellonia Białystok,Poland Ekstraklasa
15876,15877,2008/2009,27,2009-05-10,506736,0,0,Ruch Chorzów,Piast Gliwice,Poland Ekstraklasa
15877,15878,2008/2009,27,2009-05-10,506737,1,0,Wisła Kraków,Legia Warszawa,Poland Ekstraklasa
15878,15879,2008/2009,27,2009-05-09,506738,1,0,P. Warszawa,GKS Bełchatów,Poland Ekstraklasa
15879,15880,2008/2009,27,2009-05-09,506739,2,0,Widzew Łódź,Polonia Bytom,Poland Ekstraklasa
15880,15881,2008/2009,27,2009-05-09,506740,2,1,Odra Wodzisław,Cracovia,Poland Ekstraklasa
15881,15882,2008/2009,28,2009-05-15,506741,1,2,Arka Gdynia,Ruch Chorzów,Poland Ekstraklasa
15882,15883,2008/2009,28,2009-05-17,506742,0,1,Piast Gliwice,Śląsk Wrocław,Poland Ekstraklasa
15883,15884,2008/2009,28,2009-05-17,506743,0,4,Widzew Łódź,Wisła Kraków,Poland Ekstraklasa
15884,15885,2008/2009,28,2009-05-16,506744,3,1,Legia Warszawa,Polonia Bytom,Poland Ekstraklasa
15885,15886,2008/2009,28,2009-05-15,506745,1,0,Lech Poznań,Lechia Gdańsk,Poland Ekstraklasa
15886,15887,2008/2009,28,2009-05-16,506746,2,1,Jagiellonia Białystok,P. Warszawa,Poland Ekstraklasa
15887,15888,2008/2009,28,2009-05-16,506747,2,0,Polonia Bytom,Odra Wodzisław,Poland Ekstraklasa
15888,15889,2008/2009,28,2009-05-16,506748,1,0,Cracovia,GKS Bełchatów,Poland Ekstraklasa
15889,15890,2008/2009,29,2009-05-23,506749,1,0,Polonia Bytom,Jagiellonia Białystok,Poland Ekstraklasa
15890,15891,2008/2009,29,2009-05-23,506750,1,1,Śląsk Wrocław,Legia Warszawa,Poland Ekstraklasa
15891,15892,2008/2009,29,2009-05-23,506751,2,4,Lechia Gdańsk,Wisła Kraków,Poland Ekstraklasa
15892,15893,2008/2009,29,2009-05-23,506752,2,0,Ruch Chorzów,Widzew Łódź,Poland Ekstraklasa
15893,15894,2008/2009,29,2009-05-23,506753,0,2,Odra Wodzisław,Piast Gliwice,Poland Ekstraklasa
15894,15895,2008/2009,29,2009-05-23,506754,1,1,GKS Bełchatów,Arka Gdynia,Poland Ekstraklasa
15895,15896,2008/2009,29,2009-05-23,506755,3,3,P. Warszawa,Lech Poznań,Poland Ekstraklasa
15896,15897,2008/2009,29,2009-05-23,506756,0,0,Cracovia,Polonia Bytom,Poland Ekstraklasa
15897,15898,2008/2009,3,2008-08-22,506557,2,1,Ruch Chorzów,Polonia Bytom,Poland Ekstraklasa
15898,15899,2008/2009,3,2008-08-22,506558,2,1,Wisła Kraków,GKS Bełchatów,Poland Ekstraklasa
15899,15900,2008/2009,3,2008-08-24,506559,2,0,Legia Warszawa,Jagiellonia Białystok,Poland Ekstraklasa
15900,15901,2008/2009,3,2008-08-23,506560,4,0,Śląsk Wrocław,Odra Wodzisław,Poland Ekstraklasa
15901,15902,2008/2009,3,2008-08-23,506561,1,2,Widzew Łódź,P. Warszawa,Poland Ekstraklasa
15902,15903,2008/2009,3,2008-08-23,506562,3,0,Lech Poznań,Polonia Bytom,Poland Ekstraklasa
15903,15904,2008/2009,3,2008-08-23,506563,1,2,Piast Gliwice,Arka Gdynia,Poland Ekstraklasa
15904,15905,2008/2009,3,2008-08-24,506564,2,0,Lechia Gdańsk,Cracovia,Poland Ekstraklasa
